PLAYER_NAME,GAME_ID,TEAM_NAME_FROM_DATA,TEAM_POINTS,TOTAl_PLAYER_POINTS,WINNING_TEAM,WINNING_POINTS,LOSING_TEAM,LOSING_POINTS,PLAYER_CONTRIBUTION,AVG_PLAYER_CONTRIBUTION
Cedric Ceballos,20000252,Heat,98,6,Heat,98,Hawks,92,0.061224489795918366,0.08582150786079631
Cedric Ceballos,20001183,Heat,101,8,Heat,101,Magic,91,0.07920792079207921,0.08582150786079631
Chris Webber,20001045,Kings,108,20,Kings,108,Timberwolves,98,0.18518518518518517,0.27134708304377536
Chris Webber,20000383,Kings,93,31,Kings,93,Grizzlies,93,0.3333333333333333,0.27134708304377536
Chris Webber,20000643,Kings,105,28,Kings,105,Warriors,77,0.26666666666666666,0.27134708304377536
Chris Webber,20000941,Kings,98,26,Kings,98,76ers,79,0.2653061224489796,0.27134708304377536
Chris Webber,20000912,Kings,102,26,Kings,102,Jazz,90,0.2549019607843137,0.27134708304377536
Chris Webber,20001122,Kings,116,31,Kings,116,Clippers,107,0.2672413793103448,0.27134708304377536
Chris Webber,20000205,Kings,86,21,Kings,86,Rockets,81,0.2441860465116279,0.27134708304377536
Chris Webber,20000346,Kings,93,33,Kings,93,Nets,79,0.3548387096774194,0.27134708304377536
Chris Webber,20000191,Kings,124,24,Kings,124,SuperSonics,101,0.1935483870967742,0.27134708304377536
Chris Webber,20000085,Kings,114,35,Kings,114,Warriors,105,0.30701754385964913,0.27134708304377536
Chris Webber,20000506,Kings,108,30,Kings,108,Cavaliers,101,0.2777777777777778,0.27134708304377536
Chris Webber,20000100,Kings,109,23,Kings,109,Mavericks,82,0.21100917431192662,0.27134708304377536
Chris Webber,20000627,Kings,101,33,Kings,101,Clippers,87,0.32673267326732675,0.27134708304377536
Chris Webber,20000989,Kings,101,27,Kings,101,Pistons,98,0.26732673267326734,0.27134708304377536
Chris Webber,20000018,Kings,100,27,Kings,100,Cavaliers,100,0.27,0.27134708304377536
Chris Webber,20000259,Kings,81,30,Kings,81,Spurs,73,0.37037037037037035,0.27134708304377536
Chris Webber,20000577,Kings,108,34,Kings,108,Trail Blazers,101,0.3148148148148148,0.27134708304377536
Chris Webber,20000667,Kings,103,39,Kings,103,Grizzlies,95,0.3786407766990291,0.27134708304377536
Chris Webber,20001169,Kings,108,23,Kings,108,Grizzlies,100,0.21296296296296297,0.27134708304377536
Chris Webber,20000006,Kings,98,23,Kings,98,Bulls,81,0.23469387755102042,0.27134708304377536
Chris Webber,20000231,Kings,103,28,Kings,103,Suns,98,0.27184466019417475,0.27134708304377536
Chris Webber,20001028,Kings,108,25,Kings,108,Lakers,82,0.23148148148148148,0.27134708304377536
Chris Webber,20000557,Kings,108,30,Kings,108,Celtics,106,0.2777777777777778,0.27134708304377536
Chris Webber,20000359,Kings,104,19,Kings,104,Wizards,72,0.18269230769230768,0.27134708304377536
Chris Webber,20000071,Kings,114,27,Kings,114,Warriors,84,0.23684210526315788,0.27134708304377536
Chris Webber,20000897,Kings,110,41,Kings,110,Nuggets,102,0.37272727272727274,0.27134708304377536
Chris Webber,20000298,Kings,99,19,Kings,99,Heat,97,0.1919191919191919,0.27134708304377536
Chris Webber,20001096,Kings,116,34,Kings,116,Grizzlies,90,0.29310344827586204,0.27134708304377536
Chris Webber,20000528,Kings,82,31,Kings,82,Rockets,81,0.3780487804878049,0.27134708304377536
Chris Webber,20000325,Kings,103,29,Kings,103,Celtics,81,0.2815533980582524,0.27134708304377536
Chris Webber,20000542,Kings,116,34,Kings,116,Mavericks,102,0.29310344827586204,0.27134708304377536
Chris Webber,20000919,Kings,114,33,Kings,114,Magic,106,0.2894736842105263,0.27134708304377536
Chris Webber,20000883,Kings,100,41,Kings,100,Suns,87,0.41,0.27134708304377536
Chris Webber,20001087,Kings,90,26,Kings,90,Jazz,86,0.28888888888888886,0.27134708304377536
Chris Webber,20000719,Kings,97,34,Kings,97,Jazz,92,0.35051546391752575,0.27134708304377536
Chris Webber,20000976,Kings,125,28,Kings,125,Rockets,107,0.224,0.27134708304377536
Chris Webber,20000872,Kings,98,19,Kings,98,Raptors,89,0.19387755102040816,0.27134708304377536
Chris Webber,20001024,Kings,122,37,Kings,122,Knicks,117,0.30327868852459017,0.27134708304377536
Chris Webber,20000032,Kings,98,31,Kings,98,Pistons,93,0.3163265306122449,0.27134708304377536
Chris Webber,20000449,Kings,121,2,Kings,121,Suns,115,0.01652892561983471,0.27134708304377536
Chris Webber,20001109,Kings,96,20,Kings,96,Trail Blazers,89,0.20833333333333334,0.27134708304377536
Chris Webber,20000421,Kings,89,24,Kings,89,Hornets,87,0.2696629213483146,0.27134708304377536
Chris Webber,20000491,Kings,100,21,Kings,100,Timberwolves,95,0.21,0.27134708304377536
Chris Webber,20000394,Kings,97,23,Kings,97,SuperSonics,90,0.23711340206185566,0.27134708304377536
Chris Webber,20000053,Kings,79,29,Kings,79,Trail Blazers,73,0.3670886075949367,0.27134708304377536
Chris Webber,20000169,Kings,98,27,Kings,98,Bulls,71,0.2755102040816326,0.27134708304377536
Chris Webber,20000282,Kings,109,35,Kings,109,Rockets,98,0.3211009174311927,0.27134708304377536
Chris Webber,20000598,Kings,128,25,Kings,128,Nets,104,0.1953125,0.27134708304377536
Anfernee Hardaway,20000527,Suns,103,8,Suns,103,Mavericks,84,0.07766990291262135,0.1267470393683986
Anfernee Hardaway,20000512,Suns,91,16,Suns,91,Pacers,85,0.17582417582417584,0.1267470393683986
Jeff Foster,20000355,Pacers,89,10,Pacers,89,Bulls,85,0.11235955056179775,0.059340564438107486
Jeff Foster,20000396,Pacers,101,6,Pacers,101,Magic,93,0.0594059405940594,0.059340564438107486
Jeff Foster,20001129,Pacers,100,6,Pacers,100,Knicks,91,0.06,0.059340564438107486
Jeff Foster,20000559,Pacers,84,4,Pacers,84,Hawks,74,0.047619047619047616,0.059340564438107486
Jeff Foster,20001067,Pacers,83,2,Pacers,83,Suns,81,0.024096385542168676,0.059340564438107486
Jeff Foster,20000286,Pacers,99,2,Pacers,99,Hornets,94,0.020202020202020204,0.059340564438107486
Jeff Foster,20001018,Pacers,108,2,Pacers,108,Wizards,102,0.018518518518518517,0.059340564438107486
Jeff Foster,20001114,Pacers,100,8,Pacers,100,Wizards,76,0.08,0.059340564438107486
Jeff Foster,20000275,Pacers,102,7,Pacers,102,Celtics,91,0.06862745098039216,0.059340564438107486
Jeff Foster,20000316,Pacers,97,6,Pacers,97,Mavericks,90,0.061855670103092786,0.059340564438107486
Jeff Foster,20000804,Pacers,107,1,Pacers,107,Timberwolves,100,0.009345794392523364,0.059340564438107486
Jeff Foster,20001104,Pacers,106,13,Pacers,106,Nets,83,0.12264150943396226,0.059340564438107486
Jeff Foster,20001142,Pacers,111,3,Pacers,111,Celtics,108,0.02702702702702703,0.059340564438107486
Jeff Foster,20001092,Pacers,98,15,Pacers,98,Bulls,93,0.15306122448979592,0.059340564438107486
Jeff Foster,20001159,Pacers,93,5,Pacers,93,Bulls,84,0.053763440860215055,0.059340564438107486
Jeff Foster,20000540,Pacers,87,1,Pacers,87,Clippers,74,0.011494252873563218,0.059340564438107486
Jeff Foster,20000960,Pacers,98,2,Pacers,98,Kings,95,0.02040816326530612,0.059340564438107486
Jeff Foster,20000114,Pacers,90,8,Pacers,90,Pistons,88,0.08888888888888889,0.059340564438107486
Jeff Foster,20000993,Pacers,93,6,Pacers,93,Grizzlies,75,0.06451612903225806,0.059340564438107486
Jeff Foster,20000175,Pacers,97,5,Pacers,97,Wizards,87,0.05154639175257732,0.059340564438107486
Jeff Foster,20000665,Pacers,101,7,Pacers,101,Nuggets,94,0.06930693069306931,0.059340564438107486
Jeff Foster,20000893,Pacers,99,8,Pacers,99,Cavaliers,82,0.08080808080808081,0.059340564438107486
David Wingate,20001189,SuperSonics,104,6,SuperSonics,104,Spurs,67,0.057692307692307696,0.057692307692307696
Matt Geiger,20001039,76ers,102,6,76ers,102,Warriors,87,0.058823529411764705,0.0760475259378382
Matt Geiger,20000750,76ers,101,14,76ers,101,Suns,98,0.13861386138613863,0.0760475259378382
Matt Geiger,20000715,76ers,107,8,76ers,107,Bucks,101,0.07476635514018691,0.0760475259378382
Matt Geiger,20000172,76ers,76,6,76ers,76,Hawks,65,0.07894736842105263,0.0760475259378382
Matt Geiger,20000148,76ers,114,4,76ers,114,Celtics,88,0.03508771929824561,0.0760475259378382
Matt Geiger,20000787,76ers,97,8,76ers,97,Pistons,78,0.08247422680412371,0.0760475259378382
Matt Geiger,20000238,76ers,110,15,76ers,110,Cavaliers,78,0.13636363636363635,0.0760475259378382
Matt Geiger,20001054,76ers,103,9,76ers,103,Pacers,93,0.08737864077669903,0.0760475259378382
Matt Geiger,20000930,76ers,85,8,76ers,85,Bulls,66,0.09411764705882353,0.0760475259378382
Matt Geiger,20001089,76ers,96,2,76ers,96,Cavaliers,86,0.020833333333333332,0.0760475259378382
Matt Geiger,20001155,76ers,88,6,76ers,88,Knicks,82,0.06818181818181818,0.0760475259378382
Matt Geiger,20000772,76ers,105,12,76ers,105,Grizzlies,91,0.11428571428571428,0.0760475259378382
Matt Geiger,20001174,76ers,110,2,76ers,110,Pacers,105,0.01818181818181818,0.0760475259378382
Matt Geiger,20000838,76ers,105,2,76ers,105,Wizards,102,0.01904761904761905,0.0760475259378382
Matt Geiger,20001078,76ers,90,13,76ers,90,Pistons,82,0.14444444444444443,0.0760475259378382
Matt Geiger,20001011,76ers,90,1,76ers,90,Bucks,76,0.011111111111111112,0.0760475259378382
Matt Geiger,20000224,76ers,95,15,76ers,95,Hornets,72,0.15789473684210525,0.0760475259378382
Matt Geiger,20001112,76ers,106,3,76ers,106,Celtics,95,0.02830188679245283,0.0760475259378382
Arvydas Sabonis,20000987,Trail Blazers,99,8,Trail Blazers,99,Jazz,99,0.08080808080808081,0.11808267838716247
Arvydas Sabonis,20001095,Trail Blazers,120,32,Trail Blazers,120,Warriors,91,0.26666666666666666,0.11808267838716247
Arvydas Sabonis,20001123,Trail Blazers,114,10,Trail Blazers,114,Warriors,88,0.08771929824561403,0.11808267838716247
Arvydas Sabonis,20000192,Trail Blazers,84,11,Trail Blazers,84,Nets,84,0.13095238095238096,0.11808267838716247
Arvydas Sabonis,20000320,Trail Blazers,94,4,Trail Blazers,94,Lakers,86,0.0425531914893617,0.11808267838716247
Arvydas Sabonis,20001046,Trail Blazers,94,8,Trail Blazers,94,Knicks,79,0.0851063829787234,0.11808267838716247
Arvydas Sabonis,20001016,Trail Blazers,103,9,Trail Blazers,103,Clippers,96,0.08737864077669903,0.11808267838716247
Arvydas Sabonis,20000395,Trail Blazers,85,14,Trail Blazers,85,Wizards,70,0.16470588235294117,0.11808267838716247
Arvydas Sabonis,20000659,Trail Blazers,100,15,Trail Blazers,100,Suns,90,0.15,0.11808267838716247
Arvydas Sabonis,20000419,Trail Blazers,103,10,Trail Blazers,103,Jazz,100,0.0970873786407767,0.11808267838716247
Arvydas Sabonis,20000163,Trail Blazers,91,10,Trail Blazers,91,Bucks,84,0.10989010989010989,0.11808267838716247
Arvydas Sabonis,20000676,Trail Blazers,89,12,Trail Blazers,89,Clippers,88,0.1348314606741573,0.11808267838716247
Arvydas Sabonis,20000733,Trail Blazers,105,11,Trail Blazers,105,Kings,79,0.10476190476190476,0.11808267838716247
Arvydas Sabonis,20000819,Trail Blazers,95,7,Trail Blazers,95,Spurs,85,0.07368421052631578,0.11808267838716247
Arvydas Sabonis,20000291,Trail Blazers,112,14,Trail Blazers,112,Pistons,83,0.125,0.11808267838716247
Arvydas Sabonis,20000426,Trail Blazers,104,20,Trail Blazers,104,Grizzlies,79,0.19230769230769232,0.11808267838716247
Arvydas Sabonis,20000509,Trail Blazers,81,7,Trail Blazers,81,Hornets,70,0.08641975308641975,0.11808267838716247
Arvydas Sabonis,20000335,Trail Blazers,104,16,Trail Blazers,104,Magic,96,0.15384615384615385,0.11808267838716247
Arvydas Sabonis,20000836,Trail Blazers,92,23,Trail Blazers,92,Clippers,81,0.25,0.11808267838716247
Arvydas Sabonis,20001137,Trail Blazers,100,4,Trail Blazers,100,Grizzlies,85,0.04,0.11808267838716247
Arvydas Sabonis,20000704,Trail Blazers,97,10,Trail Blazers,97,SuperSonics,78,0.10309278350515463,0.11808267838716247
Arvydas Sabonis,20000120,Trail Blazers,86,8,Trail Blazers,86,Raptors,79,0.09302325581395349,0.11808267838716247
Arvydas Sabonis,20000472,Trail Blazers,119,10,Trail Blazers,119,Bucks,113,0.08403361344537816,0.11808267838716247
Arvydas Sabonis,20000153,Trail Blazers,104,10,Trail Blazers,104,Wizards,92,0.09615384615384616,0.11808267838716247
Arvydas Sabonis,20000397,Trail Blazers,109,12,Trail Blazers,109,Lakers,102,0.11009174311926606,0.11808267838716247
Arvydas Sabonis,20000501,Trail Blazers,91,11,Trail Blazers,91,76ers,75,0.12087912087912088,0.11808267838716247
Arvydas Sabonis,20000441,Trail Blazers,87,8,Trail Blazers,87,Hornets,67,0.09195402298850575,0.11808267838716247
Arvydas Sabonis,20000721,Trail Blazers,107,10,Trail Blazers,107,Timberwolves,88,0.09345794392523364,0.11808267838716247
Arvydas Sabonis,20000458,Trail Blazers,100,10,Trail Blazers,100,Pacers,86,0.1,0.11808267838716247
Arvydas Sabonis,20000812,Trail Blazers,95,11,Trail Blazers,95,Rockets,87,0.11578947368421053,0.11808267838716247
Arvydas Sabonis,20000644,Trail Blazers,90,23,Trail Blazers,90,Bulls,81,0.25555555555555554,0.11808267838716247
Arvydas Sabonis,20000851,Trail Blazers,120,4,Trail Blazers,120,Warriors,91,0.03333333333333333,0.11808267838716247
Arvydas Sabonis,20000310,Trail Blazers,99,13,Trail Blazers,99,Warriors,93,0.13131313131313133,0.11808267838716247
Arvydas Sabonis,20000564,Trail Blazers,83,4,Trail Blazers,83,Heat,74,0.04819277108433735,0.11808267838716247
Arvydas Sabonis,20000550,Trail Blazers,101,16,Trail Blazers,101,Cavaliers,83,0.15841584158415842,0.11808267838716247
Arvydas Sabonis,20000770,Trail Blazers,102,9,Trail Blazers,102,Nuggets,94,0.08823529411764706,0.11808267838716247
Arvydas Sabonis,20000950,Trail Blazers,88,16,Trail Blazers,88,Jazz,87,0.18181818181818182,0.11808267838716247
Ron Mercer,20000439,Bulls,86,18,Bulls,86,Nets,75,0.20930232558139536,0.2334219769899651
Ron Mercer,20000714,Bulls,96,19,Bulls,96,Hawks,90,0.19791666666666666,0.2334219769899651
Ron Mercer,20000217,Bulls,91,30,Bulls,91,Hawks,80,0.32967032967032966,0.2334219769899651
Ron Mercer,20000994,Bulls,93,30,Bulls,93,Hornets,88,0.3225806451612903,0.2334219769899651
Ron Mercer,20000415,Bulls,105,33,Bulls,105,Spurs,102,0.3142857142857143,0.2334219769899651
Ron Mercer,20001033,Bulls,104,17,Bulls,104,Celtics,103,0.16346153846153846,0.2334219769899651
Ron Mercer,20000312,Bulls,102,25,Bulls,102,Celtics,86,0.24509803921568626,0.2334219769899651
Ron Mercer,20000074,Bulls,93,21,Bulls,93,Magic,90,0.22580645161290322,0.2334219769899651
Ron Mercer,20000743,Bulls,89,27,Bulls,89,Heat,80,0.30337078651685395,0.2334219769899651
Ron Mercer,20000797,Bulls,88,2,Bulls,88,Grizzlies,75,0.022727272727272728,0.2334219769899651
Antonio Daniels,20000849,Spurs,122,16,Spurs,122,Hawks,95,0.13114754098360656,0.1066942906326954
Antonio Daniels,20001036,Spurs,103,1,Spurs,103,Jazz,88,0.009708737864077669,0.1066942906326954
Antonio Daniels,20000188,Spurs,94,16,Spurs,94,76ers,76,0.1702127659574468,0.1066942906326954
Antonio Daniels,20000289,Spurs,105,9,Spurs,105,Bulls,79,0.08571428571428572,0.1066942906326954
Antonio Daniels,20000977,Spurs,95,3,Spurs,95,Celtics,77,0.031578947368421054,0.1066942906326954
Antonio Daniels,20000380,Spurs,104,13,Spurs,104,Warriors,87,0.125,0.1066942906326954
Antonio Daniels,20000068,Spurs,90,6,Spurs,90,Lakers,81,0.06666666666666667,0.1066942906326954
Antonio Daniels,20000045,Spurs,117,6,Spurs,117,Warriors,103,0.05128205128205128,0.1066942906326954
Antonio Daniels,20000887,Spurs,90,8,Spurs,90,Trail Blazers,79,0.08888888888888889,0.1066942906326954
Antonio Daniels,20001151,Spurs,109,7,Spurs,109,Nuggets,95,0.06422018348623854,0.1066942906326954
Antonio Daniels,20000093,Spurs,89,8,Spurs,89,Grizzlies,78,0.0898876404494382,0.1066942906326954
Antonio Daniels,20000687,Spurs,107,14,Spurs,107,Warriors,85,0.1308411214953271,0.1066942906326954
Antonio Daniels,20000916,Spurs,97,13,Spurs,97,Clippers,81,0.13402061855670103,0.1066942906326954
Antonio Daniels,20000248,Spurs,94,9,Spurs,94,Grizzlies,79,0.09574468085106383,0.1066942906326954
Antonio Daniels,20001108,Spurs,84,19,Spurs,84,Warriors,74,0.2261904761904762,0.1066942906326954
Antonio Daniels,20000301,Spurs,89,13,Spurs,89,Jazz,83,0.14606741573033707,0.1066942906326954
Antonio Daniels,20001178,Spurs,99,8,Spurs,99,Trail Blazers,91,0.08080808080808081,0.1066942906326954
Antonio Daniels,20000674,Spurs,90,9,Spurs,90,Rockets,86,0.1,0.1066942906326954
Antonio Daniels,20000611,Spurs,95,6,Spurs,95,Kings,91,0.06315789473684211,0.1066942906326954
Antonio Daniels,20000835,Spurs,91,7,Spurs,91,Suns,70,0.07692307692307693,0.1066942906326954
Antonio Daniels,20000515,Spurs,111,5,Spurs,111,Pistons,89,0.04504504504504504,0.1066942906326954
Antonio Daniels,20000896,Spurs,93,7,Spurs,93,Lakers,87,0.07526881720430108,0.1066942906326954
Antonio Daniels,20000777,Spurs,99,10,Spurs,99,Lakers,99,0.10101010101010101,0.1066942906326954
Antonio Daniels,20000752,Spurs,90,8,Spurs,90,Raptors,74,0.08888888888888889,0.1066942906326954
Antonio Daniels,20000119,Spurs,97,14,Spurs,97,Wizards,95,0.14432989690721648,0.1066942906326954
Antonio Daniels,20000493,Spurs,112,10,Spurs,112,Magic,93,0.08928571428571429,0.1066942906326954
Antonio Daniels,20001070,Spurs,105,11,Spurs,105,SuperSonics,89,0.10476190476190476,0.1066942906326954
Antonio Daniels,20000985,Spurs,113,9,Spurs,113,Hawks,101,0.07964601769911504,0.1066942906326954
Antonio Daniels,20000717,Spurs,104,18,Spurs,104,Mavericks,90,0.17307692307692307,0.1066942906326954
Antonio Daniels,20000214,Spurs,82,9,Spurs,82,Kings,77,0.10975609756097561,0.1066942906326954
Antonio Daniels,20000356,Spurs,85,5,Spurs,85,Rockets,79,0.058823529411764705,0.1066942906326954
Antonio Daniels,20000732,Spurs,101,8,Spurs,101,Wizards,78,0.07920792079207921,0.1066942906326954
Antonio Daniels,20000947,Spurs,93,1,Spurs,93,Nets,86,0.010752688172043012,0.1066942906326954
Antonio Daniels,20000791,Spurs,98,7,Spurs,98,Celtics,82,0.07142857142857142,0.1066942906326954
Antonio Daniels,20000700,Spurs,105,8,Spurs,105,Cavaliers,89,0.0761904761904762,0.1066942906326954
Antonio Daniels,20000343,Spurs,88,17,Spurs,88,Suns,82,0.19318181818181818,0.1066942906326954
Antonio Daniels,20000798,Spurs,107,17,Spurs,107,Mavericks,102,0.1588785046728972,0.1066942906326954
Antonio Daniels,20000024,Spurs,103,11,Spurs,103,Timberwolves,89,0.10679611650485436,0.1066942906326954
Antonio Daniels,20000165,Spurs,110,9,Spurs,110,SuperSonics,85,0.08181818181818182,0.1066942906326954
Antonio Daniels,20001135,Spurs,105,15,Spurs,105,Kings,105,0.14285714285714285,0.1066942906326954
Antonio Daniels,20000447,Spurs,80,19,Spurs,80,Heat,70,0.2375,0.1066942906326954
Antonio Daniels,20000874,Spurs,99,13,Spurs,99,SuperSonics,73,0.13131313131313133,0.1066942906326954
Antonio Daniels,20000404,Spurs,101,26,Spurs,101,Rockets,95,0.25742574257425743,0.1066942906326954
Antonio Daniels,20001086,Spurs,101,3,Spurs,101,Nuggets,78,0.0297029702970297,0.1066942906326954
Antonio Daniels,20000107,Spurs,84,10,Spurs,84,Jazz,79,0.11904761904761904,0.1066942906326954
Antonio Daniels,20001103,Spurs,92,3,Spurs,92,Clippers,83,0.03260869565217391,0.1066942906326954
Antonio Daniels,20000365,Spurs,92,8,Spurs,92,Cavaliers,77,0.08695652173913043,0.1066942906326954
Antonio Daniels,20001022,Spurs,91,9,Spurs,91,Hornets,79,0.0989010989010989,0.1066942906326954
Antonio Daniels,20000740,Spurs,91,14,Spurs,91,Timberwolves,83,0.15384615384615385,0.1066942906326954
Antonio Daniels,20000931,Spurs,106,6,Spurs,106,Timberwolves,98,0.05660377358490566,0.1066942906326954
Antonio Daniels,20000009,Spurs,98,12,Spurs,98,Pacers,83,0.12244897959183673,0.1066942906326954
Antonio Daniels,20000595,Spurs,108,16,Spurs,108,Grizzlies,77,0.14814814814814814,0.1066942906326954
Antonio Daniels,20000866,Spurs,89,16,Spurs,89,Grizzlies,77,0.1797752808988764,0.1066942906326954
Antonio Daniels,20000479,Spurs,108,16,Spurs,108,Pistons,99,0.14814814814814814,0.1066942906326954
Marcus Fizer,20000074,Bulls,93,14,Bulls,93,Magic,90,0.15053763440860216,0.130286072212368
Marcus Fizer,20000743,Bulls,89,8,Bulls,89,Heat,80,0.0898876404494382,0.130286072212368
Marcus Fizer,20000415,Bulls,105,6,Bulls,105,Spurs,102,0.05714285714285714,0.130286072212368
Marcus Fizer,20000312,Bulls,102,9,Bulls,102,Celtics,86,0.08823529411764706,0.130286072212368
Marcus Fizer,20000217,Bulls,91,5,Bulls,91,Hawks,80,0.054945054945054944,0.130286072212368
Marcus Fizer,20001181,Bulls,92,10,Bulls,92,76ers,84,0.10869565217391304,0.130286072212368
Marcus Fizer,20001126,Bulls,113,21,Bulls,113,Wizards,107,0.18584070796460178,0.130286072212368
Marcus Fizer,20001033,Bulls,104,12,Bulls,104,Celtics,103,0.11538461538461539,0.130286072212368
Marcus Fizer,20001170,Bulls,99,17,Bulls,99,Nets,94,0.1717171717171717,0.130286072212368
Marcus Fizer,20000869,Bulls,87,17,Bulls,87,Cavaliers,72,0.19540229885057472,0.130286072212368
Marcus Fizer,20000714,Bulls,96,19,Bulls,96,Hawks,90,0.19791666666666666,0.130286072212368
Marcus Fizer,20000797,Bulls,88,13,Bulls,88,Grizzlies,75,0.14772727272727273,0.130286072212368
Larry Hughes,20000267,Warriors,125,24,Warriors,125,Lakers,120,0.192,0.19254011948877062
Larry Hughes,20000617,Warriors,105,16,Warriors,105,SuperSonics,105,0.1523809523809524,0.19254011948877062
Larry Hughes,20000129,Warriors,90,19,Warriors,90,Pacers,90,0.2111111111111111,0.19254011948877062
Larry Hughes,20000011,Warriors,94,17,Warriors,94,Suns,94,0.18085106382978725,0.19254011948877062
Larry Hughes,20000811,Warriors,84,15,Warriors,84,Bulls,76,0.17857142857142858,0.19254011948877062
Larry Hughes,20000158,Warriors,89,25,Warriors,89,Bulls,75,0.2808988764044944,0.19254011948877062
Larry Hughes,20000606,Warriors,109,10,Warriors,109,Nets,85,0.09174311926605505,0.19254011948877062
Larry Hughes,20000220,Warriors,96,29,Warriors,96,Pacers,95,0.3020833333333333,0.19254011948877062
Larry Hughes,20000190,Warriors,112,18,Warriors,112,Timberwolves,93,0.16071428571428573,0.19254011948877062
Larry Hughes,20000358,Warriors,120,16,Warriors,120,Timberwolves,97,0.13333333333333333,0.19254011948877062
Larry Hughes,20000391,Warriors,95,22,Warriors,95,Rockets,85,0.23157894736842105,0.19254011948877062
Larry Hughes,20000425,Warriors,98,20,Warriors,98,Jazz,89,0.20408163265306123,0.19254011948877062
Larry Hughes,20000465,Warriors,98,18,Warriors,98,Celtics,88,0.1836734693877551,0.19254011948877062
Tyrone Hill,20001011,76ers,90,5,76ers,90,Bucks,76,0.05555555555555555,0.10081967264104592
Tyrone Hill,20000838,76ers,105,10,76ers,105,Wizards,102,0.09523809523809523,0.10081967264104592
Tyrone Hill,20000876,76ers,100,13,76ers,100,Nets,94,0.13,0.10081967264104592
Tyrone Hill,20000340,76ers,96,5,76ers,96,Bulls,91,0.052083333333333336,0.10081967264104592
Tyrone Hill,20000406,76ers,95,13,76ers,95,Jazz,91,0.1368421052631579,0.10081967264104592
Tyrone Hill,20000613,76ers,105,5,76ers,105,Pistons,87,0.047619047619047616,0.10081967264104592
Tyrone Hill,20001054,76ers,103,15,76ers,103,Pacers,93,0.14563106796116504,0.10081967264104592
Tyrone Hill,20000492,76ers,104,17,76ers,104,Nets,85,0.16346153846153846,0.10081967264104592
Tyrone Hill,20000209,76ers,91,11,76ers,91,Wizards,87,0.12087912087912088,0.10081967264104592
Tyrone Hill,20000411,76ers,116,11,76ers,116,Warriors,110,0.09482758620689655,0.10081967264104592
Tyrone Hill,20001112,76ers,106,16,76ers,106,Celtics,95,0.1509433962264151,0.10081967264104592
Tyrone Hill,20000514,76ers,84,14,76ers,84,Wizards,82,0.16666666666666666,0.10081967264104592
Tyrone Hill,20000565,76ers,97,9,76ers,97,Nets,84,0.09278350515463918,0.10081967264104592
Tyrone Hill,20000030,76ers,85,3,76ers,85,Magic,80,0.03529411764705882,0.10081967264104592
Tyrone Hill,20000604,76ers,85,6,76ers,85,Rockets,82,0.07058823529411765,0.10081967264104592
Tyrone Hill,20001089,76ers,96,7,76ers,96,Cavaliers,86,0.07291666666666667,0.10081967264104592
Tyrone Hill,20000930,76ers,85,16,76ers,85,Bulls,66,0.18823529411764706,0.10081967264104592
Tyrone Hill,20000088,76ers,85,4,76ers,85,Celtics,81,0.047058823529411764,0.10081967264104592
Tyrone Hill,20000723,76ers,110,12,76ers,110,Lakers,97,0.10909090909090909,0.10081967264104592
Tyrone Hill,20000062,76ers,103,14,76ers,103,Pistons,92,0.13592233009708737,0.10081967264104592
Tyrone Hill,20000224,76ers,95,13,76ers,95,Hornets,72,0.1368421052631579,0.10081967264104592
Tyrone Hill,20000015,76ers,104,12,76ers,104,Raptors,96,0.11538461538461539,0.10081967264104592
Tyrone Hill,20000127,76ers,94,12,76ers,94,Heat,72,0.1276595744680851,0.10081967264104592
Tyrone Hill,20000890,76ers,108,12,76ers,108,Hawks,101,0.1111111111111111,0.10081967264104592
Tyrone Hill,20000905,76ers,97,12,76ers,97,Celtics,89,0.12371134020618557,0.10081967264104592
Tyrone Hill,20000001,76ers,100,6,76ers,100,Knicks,72,0.06,0.10081967264104592
Tyrone Hill,20000750,76ers,101,9,76ers,101,Suns,98,0.0891089108910891,0.10081967264104592
Tyrone Hill,20000113,76ers,106,8,76ers,106,Cavaliers,98,0.07547169811320754,0.10081967264104592
Tyrone Hill,20000466,76ers,121,8,76ers,121,SuperSonics,87,0.06611570247933884,0.10081967264104592
Tyrone Hill,20000477,76ers,105,9,76ers,105,Cavaliers,103,0.08571428571428572,0.10081967264104592
Tyrone Hill,20000787,76ers,97,4,76ers,97,Pistons,78,0.041237113402061855,0.10081967264104592
Tyrone Hill,20000552,76ers,97,4,76ers,97,Bulls,88,0.041237113402061855,0.10081967264104592
Tyrone Hill,20000536,76ers,84,2,76ers,84,Hornets,77,0.023809523809523808,0.10081967264104592
Tyrone Hill,20000772,76ers,105,8,76ers,105,Grizzlies,91,0.0761904761904762,0.10081967264104592
Tyrone Hill,20000630,76ers,84,16,76ers,84,Pacers,81,0.19047619047619047,0.10081967264104592
Tyrone Hill,20000452,76ers,96,6,76ers,96,Hawks,80,0.0625,0.10081967264104592
Tyrone Hill,20001155,76ers,88,10,76ers,88,Knicks,82,0.11363636363636363,0.10081967264104592
Tyrone Hill,20000683,76ers,99,11,76ers,99,Nuggets,79,0.1111111111111111,0.10081967264104592
Tyrone Hill,20000715,76ers,107,10,76ers,107,Bucks,101,0.09345794392523364,0.10081967264104592
